2,2000,0.014067134380340577
3,3000,0.014630121469497681
4,4000,0.015897048473358155
5,5000,0.017339279413223267
6,6000,0.01802887535095215
7,7000,0.014205231904983521
8,8000,0.014427377462387085
9,9000,0.014647231340408325
10,10000,0.014799598932266235
11,11000,0.014779230117797852
12,12000,0.014547946453094483
13,13000,0.015292378425598144
14,14000,0.015624595165252686
15,15000,0.015466222763061524
16,16000,0.01699535346031189
17,17000,0.01680114459991455
18,18000,0.015344844579696655
19,19000,0.015978080034255982
20,20000,0.01578415656089783
21,21000,0.01551534104347229
22,22000,0.01768408179283142
23,23000,0.016037755250930787
24,24000,0.016149245977401732
25,25000,0.015479309797286987
26,26000,0.015680887222290038
27,27000,0.015531847238540649
28,28000,0.01625136184692383
29,29000,0.01614064311981201
30,30000,0.016314202070236206
31,31000,0.015808590650558473
32,32000,0.016132576942443848
33,33000,0.01646901798248291
34,34000,0.0163982617855072
35,35000,0.01665744495391846
36,36000,0.015880971908569335
37,37000,0.011320549011230469
38,38000,0.012996148824691772
39,39000,0.012146715641021728
40,40000,0.013136352062225342
41,41000,0.012125418901443481
42,42000,0.011844933032989502
43,43000,0.01221644115447998
44,44000,0.01274283766746521
45,45000,0.012009443521499633
46,46000,0.01212786602973938
47,47000,0.012712382316589355
48,48000,0.012412076711654663
49,49000,0.012548686027526856
50,50000,0.012532788038253783
