1,1000,1.1652387521432381
2,2000,1.4261222135518437
3,3000,15.928000138369478
4,4000,23.481880340561695
5,5000,28.023239521356878
6,6000,43.340376761569985
7,7000,39.858436976143096
8,8000,36.297411597217675
9,9000,41.070070879614036
10,10000,41.76204890505676
11,11000,42.178150659232884
12,12000,83.03745010433127
13,13000,83.21647753170815
14,14000,82.86450850870446
15,15000,82.72590622217959
16,16000,82.53200977046546
17,17000,82.66841629239275
18,18000,43.11021795892812
19,19000,82.25753424194683
20,20000,82.52599657035434
21,21000,42.03320511727731
22,22000,82.77269778880498
23,23000,82.9413130841082
24,24000,82.7136903734571
25,25000,82.59047682744662
26,26000,82.66365889378436
27,27000,42.997611432735106
28,28000,43.149253629001734
29,29000,43.15530264266202
30,30000,43.37984974796284
31,31000,82.63348749696283
32,32000,42.87814163272533
33,33000,82.62952078804722
34,34000,43.162962792051715
35,35000,82.60403178187838
36,36000,82.4900786357905
37,37000,82.54739390677551
38,38000,43.14865766412332
39,39000,82.59115915471253
40,40000,43.203854566545814
41,41000,82.71067546619562
42,42000,82.65308231771084
43,43000,82.72514883351633
44,44000,82.56038469768203
45,45000,82.78945661492432
46,46000,82.64119748679718
47,47000,82.6904570628038
48,48000,82.68963539316384
49,49000,43.14780827313887
50,50000,43.07799301101363
